name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date
Turkey,TUR,TRY,8.5,1.95745,11637.915,20911.569,01 07 2013
Turkey,TUR,TRY,8.5,2.26155,12488.968,23783.421,01 01 2014
Turkey,TUR,TRY,9.25,2.09125,12488.968,23783.421,01 07 2014
Turkey,TUR,TRY,9.25,2.33345,12079.287,26447.923,01 01 2015
Turkey,TUR,TRY,10.25,2.6457,12079.287,26447.923,01 07 2015
Turkey,TUR,TRY,10.25,3.0096,10973.586,29856.636,01 01 2016
Turkey,TUR,TRY,10.75,3.04305,10973.586,29856.636,01 07 2016
Turkey,TUR,TRY,10.75,3.91115,10891.19,32908.096,01 01 2017
Turkey,TUR,TRY,10.75,3.57605,10891.19,32908.096,01 07 2017
Turkey,TUR,TRY,10.75,3.8026,10628.898,38778.189,01 01 2018
Turkey,TUR,TRY,10.75,4.70625,10628.898,38778.189,01 07 2018
Turkey,TUR,TRY,10.75,5.3834,9507.996,45836.468,01 01 2019
Turkey,TUR,TRY,13.99,5.722,9507.996,45836.468,09 07 2019
Turkey,TUR,TRY,12.99,5.88025,9132.945,51851.756,14 01 2020
Turkey,TUR,TRY,13.99,6.8595,9132.945,51851.756,01 07 2020
Turkey,TUR,TRY,14.99,7.4705,8612.31,60375.297,01 01 2021
Turkey,TUR,TRY,19.99,8.55725,8612.31,60375.297,01 07 2021
Turkey,TUR,TRY,24.99,13.4155,9654.085,85602.137,01 01 2022
Turkey,TUR,TRY,47,17.565,9654.085,85602.137,01 07 2022
Turkey,TUR,TRY,75,18.8055,10618.285,175968.271,01 01 2023
Turkey,TUR,TRY,95,26.92675,10618.285,175968.271,01 07 2023
UAE,ARE,AED,9,3.6725,39304.507,144345.801,01 06 2005
UAE,ARE,AED,9,3.6726,43984.093,161531.582,01 05 2006
UAE,ARE,AED,10,3.6726,44313.551,162741.515,01 01 2007
UAE,ARE,AED,10,3.67285,44313.551,162741.515,01 06 2007
UAE,ARE,AED,10,3.67285,41472.246,152306.825,01 06 2008
UAE,ARE,AED,10,3.673,39074.713,143501.882,01 07 2009
UAE,ARE,AED,11,3.673,30920.425,113555.26,01 01 2010
UAE,ARE,AED,11,3.67285,30920.425,113555.26,01 07 2010
UAE,ARE,AED,12,3.67305,35065.935,128779.645,01 07 2011
UAE,ARE,AED,12,3.673,41775.701,153421.263,01 01 2012
UAE,ARE,AED,12,3.67295,41775.701,153421.263,01 07 2012
UAE,ARE,AED,12,3.67305,45108.027,165659.23,01 01 2013
UAE,ARE,AED,12,3.673,45108.027,165659.23,01 07 2013
UAE,ARE,AED,12,3.673,46207.448,169696.854,01 01 2014
UAE,ARE,AED,13,3.67305,46207.448,169696.854,01 07 2014
UAE,ARE,AED,13,3.67305,47063.628,172841.173,01 01 2015
UAE,ARE,AED,13,3.67295,47063.628,172841.173,01 07 2015
UAE,ARE,AED,13,3.6731,41422.602,152124.506,01 01 2016
UAE,ARE,AED,13,3.6731,41422.602,152124.506,01 07 2016
UAE,ARE,AED,13,3.673,40483.337,148675.054,01 01 2017
UAE,ARE,AED,14,3.673,40483.337,148675.054,01 07 2017
UAE,ARE,AED,14,3.673,41971.753,154141.262,01 01 2018
Ukraine,UKR,UAH,7.25,5.3315,1055.946,5631.032,01 05 2004
Ukraine,UKR,UAH,7.25,5.06,1374.656,7311.725,01 06 2005
Ukraine,UKR,UAH,8.5,5.05,1839.515,9422.511,01 05 2006
Ukraine,UKR,UAH,9,5.05,2319.286,11712.394,01 01 2007
Ukraine,UKR,UAH,9.25,5.0275,2319.286,11712.394,01 06 2007
Ukraine,UKR,UAH,11,4.6,3101.388,15662.011,01 06 2008
Ukraine,UKR,UAH,14,7.66,3944.724,20763.38,01 07 2009
Ukraine,UKR,UAH,14,7.66,2557.279,19924.373,01 01 2010
Ukraine,UKR,UAH,14.5,7.899,2557.279,19924.373,01 07 2010
Ukraine,UKR,UAH,16.5,7.994,2982.814,23670.803,01 07 2011
Ukraine,UKR,UAH,17,8.0405,3587.405,28600.586,01 01 2012
Ukraine,UKR,UAH,15,8.0855,3587.405,28600.586,01 07 2012
Ukraine,UKR,UAH,19,8.144,3874.152,30958.462,01 01 2013
Ukraine,UKR,UAH,19,8.155,3874.152,30958.462,01 07 2013
Ukraine,UKR,UAH,19,8.379,4051.42,32383,01 01 2014
Ukraine,UKR,UAH,19,11.685,4051.42,32383,01 07 2014
Ukraine,UKR,UAH,19,15.822,3119.576,37112.398,01 01 2015
Ukraine,UKR,UAH,34,21.95,3119.576,37112.398,01 07 2015
Ukraine,UKR,UAH,36,23.35,2134.773,46689.41,01 01 2016
Ukraine,UKR,UAH,39,24.8,2134.773,46689.41,01 07 2016
Ukraine,UKR,UAH,42,27.235,2200.851,56238.892,01 01 2017
Ukraine,UKR,UAH,44,25.915,2200.851,56238.892,01 07 2017
Ukraine,UKR,UAH,47,28.715,2655.99,70657.179,01 01 2018
Ukraine,UKR,UAH,50,26.199,2655.99,70657.179,01 07 2018
Ukraine,UKR,UAH,54,27.8,3118.001,84802.208,01 01 2019
Ukraine,UKR,UAH,57,25.6475,3118.001,84802.208,09 07 2019
Ukraine,UKR,UAH,57,23.99,3687.839,95301.489,14 01 2020
Ukraine,UKR,UAH,59,27.13,3687.839,95301.489,01 07 2020
Ukraine,UKR,UAH,62,28.14,3780.075,101935.261,01 01 2021
Ukraine,UKR,UAH,65,27.22,3780.075,101935.261,01 07 2021
Ukraine,UKR,UAH,69,28.3673,4882.111,133167.812,01 01 2022
Ukraine,UKR,UAH,92,36.917,4348.57,140644.541,01 01 2023
Ukraine,UKR,UAH,105,36.93145,4348.57,140644.541,01 07 2023
United Arab Emirates,ARE,AED,14,3.67315,41971.753,154141.262,01 07 2018
United Arab Emirates,ARE,AED,14,3.67315,45591.68,167435.443,01 01 2019
United Arab Emirates,ARE,AED,14.75,3.67315,45591.68,167435.443,09 07 2019
United Arab Emirates,ARE,AED,14.75,3.67315,43981.605,161522.445,14 01 2020
United Arab Emirates,ARE,AED,14.75,3.67295,43981.605,161522.445,01 07 2020
United Arab Emirates,ARE,AED,14.75,3.67315,37648.963,138265.817,01 01 2021
United Arab Emirates,ARE,AED,14.75,3.67315,37648.963,138265.817,01 07 2021
United Arab Emirates,ARE,AED,17,3.67305,43422.085,159467.608,01 01 2022
United Arab Emirates,ARE,AED,18,3.67305,43422.085,159467.608,01 07 2022
United Arab Emirates,ARE,AED,18,3.673,51305.686,188420.13,01 01 2023
United Arab Emirates,ARE,AED,18,3.67305,51305.686,188420.13,01 07 2023
United States,USA,USD,2.24,1,34496.241,34496.241,01 04 2000
United States,USA,USD,2.24,1,36312.782,36312.782,01 04 2001
United States,USA,USD,2.35,1,37101.453,37101.453,01 04 2002
United States,USA,USD,2.46,1,37945.761,37945.761,01 04 2003
United States,USA,USD,2.47,1,39405.354,39405.354,01 05 2004
United States,USA,USD,2.58,1,41641.617,41641.617,01 06 2005
United States,USA,USD,2.67,1,44034.256,44034.256,01 01 2006
United States,USA,USD,2.78,1,44034.256,44034.256,01 05 2006
United States,USA,USD,2.89,1,46216.853,46216.853,01 01 2007
United States,USA,USD,3,1,46216.853,46216.853,01 06 2007
United States,USA,USD,3.21,1,47943.353,47943.353,01 06 2008
United States,USA,USD,3.43,1,48470.553,48470.553,01 07 2009
United States,USA,USD,3.43,1,47102.428,47102.428,01 01 2010
United States,USA,USD,3.53,1,47102.428,47102.428,01 07 2010
United States,USA,USD,3.64,1,48586.288,48586.288,01 07 2011
United States,USA,USD,3.81,1,50008.108,50008.108,01 01 2012
United States,USA,USD,3.96,1,50008.108,50008.108,01 07 2012
United States,USA,USD,4.03,1,51736.738,51736.738,01 01 2013
United States,USA,USD,4.18,1,51736.738,51736.738,01 07 2013
United States,USA,USD,4.24,1,53245.516,53245.516,01 01 2014
United States,USA,USD,4.29,1,53245.516,53245.516,01 07 2014
United States,USA,USD,4.29,1,55083.507,55083.507,01 01 2015
United States,USA,USD,4.29,1,55083.507,55083.507,01 07 2015
United States,USA,USD,4.29,1,56729.681,56729.681,01 01 2016
United States,USA,USD,4.5,1,56729.681,56729.681,01 07 2016
United States,USA,USD,4.5,1,57839.992,57839.992,01 01 2017
United States,USA,USD,4.5,1,57839.992,57839.992,01 07 2017
United States,USA,USD,4.61,1,59878.72,59878.72,01 01 2018
United States,USA,USD,4.62,1,59878.72,59878.72,01 07 2018
United States,USA,USD,4.71,1,62787.782,62787.782,01 01 2019
United States,USA,USD,4.71,1,62787.782,62787.782,09 07 2019
United States,USA,USD,4.82,1,65077.295,65077.295,14 01 2020
United States,USA,USD,4.82,1,65077.295,65077.295,01 07 2020
United States,USA,USD,4.89,1,63577.341,63577.341,01 01 2021
United States,USA,USD,4.93,1,63577.341,63577.341,01 07 2021
United States,USA,USD,5.04,1,70159.774,70159.774,01 01 2022
United States,USA,USD,5.15,1,70159.774,70159.774,01 07 2022
United States,USA,USD,5.36,1,76348.494,76348.494,01 01 2023
United States,USA,USD,5.58,1,76348.494,76348.494,01 07 2023
Uruguay,URY,UYU,29.8,29.735,3924.936,110570.678,01 05 2004
Uruguay,URY,UYU,44,24.125,4457.927,127720.734,01 06 2005
Uruguay,URY,UYU,42.28,23.925,5639.444,137728.39,01 05 2006
Uruguay,URY,UYU,55,23.925,6350.363,152483.337,01 01 2007
Uruguay,URY,UYU,62,23.945,6350.363,152483.337,01 06 2007
Uruguay,URY,UYU,61,19.15,7590.447,177715.771,01 06 2008
Uruguay,URY,UYU,61,23.17,9815.437,205490.256,01 07 2009
Uruguay,URY,UYU,77,23.17,10188.662,229779.804,01 01 2010
Uruguay,URY,UYU,79,21.1,10188.662,229779.804,01 07 2010
Uruguay,URY,UYU,90,18.45,12888.965,258440.924,01 07 2011
Uruguay,URY,UYU,90,19.45,15276.148,294885.66,01 01 2012
Uruguay,URY,UYU,99,21.87,15276.148,294885.66,01 07 2012
Uruguay,URY,UYU,105,19.28,16256.069,330109.289,01 01 2013
Uruguay,URY,UYU,105,21.085,16256.069,330109.289,01 07 2013
Uruguay,URY,UYU,105,21.38,18193.919,372095.97,01 01 2014
Uruguay,URY,UYU,113,22.97,18193.919,372095.97,01 07 2014
Uruguay,URY,UYU,113,24.425,18033.016,418504.214,01 01 2015
Uruguay,URY,UYU,113,27.345,18033.016,418504.214,01 07 2015
Uruguay,URY,UYU,113,30.185,16720.59,456164.161,01 01 2016
Uruguay,URY,UYU,123,30.165,16720.59,456164.161,01 07 2016
Uruguay,URY,UYU,125,28.725,16474.538,496062.065,01 01 2017
Uruguay,URY,UYU,130,28.705,16474.538,496062.065,01 07 2017
Uruguay,URY,UYU,140,28.58,18405.742,527309.172,01 01 2018
Uruguay,URY,UYU,140,31.31,18405.742,527309.172,01 07 2018
Uruguay,URY,UYU,140,32.51,18408.701,565389.487,01 01 2019
Uruguay,URY,UYU,164,35.1695,18408.701,565389.487,09 07 2019
Uruguay,URY,UYU,179,37.435,17404.371,613527.298,14 01 2020
Uruguay,URY,UYU,189,43.675,17404.371,613527.298,01 07 2020
Uruguay,URY,UYU,204,42.495,15168.311,637304.168,01 01 2021
Uruguay,URY,UYU,225,44,15168.311,637304.168,01 07 2021
Uruguay,URY,UYU,239,44.0355,16742.911,729194.218,01 01 2022
Uruguay,URY,UYU,255,41.91,16742.911,729194.218,01 07 2022
Uruguay,URY,UYU,268,39.125,20221.94,832490.102,01 01 2023
Uruguay,URY,UYU,259,37.765,20221.94,832490.102,01 07 2023
Venezuela,VEN,VEF,2500,857,4963.916,,01 04 2002
Venezuela,VEN,VEF,3700,1598,3778.255,,01 04 2003
Venezuela,VEN,VEF,4400,2977,3266.095,,01 05 2004
Venezuela,VEN,VEF,5600,2629.62,4311.999,,01 06 2005
Venezuela,VEN,VEF,5900,2615.92,5421.656,,01 01 2006
Venezuela,VEN,VEF,5701.25,2519.58,5421.656,,01 05 2006
Venezuela,VEN,VEF,6800,4125.278,6646.803,,01 01 2007
Venezuela,VEN,VEF,7400,2147.3,6646.803,,01 06 2007
Venezuela,VEN,VEF,28,4.29465,11158.18,,01 07 2011
Venezuela,VEN,VEF,30,4.29465,10934.275,,01 01 2012
Venezuela,VEN,VEF,34,4.29465,10934.275,,01 07 2012
Venezuela,VEN,VEF,39,4.29465,12688.11,,01 01 2013
Venezuela,VEN,VEF,45,6.2921,12688.11,,01 07 2013
Venezuela,VEN,VEF,45,6.2921,8692.955,,01 01 2014
Venezuela,VEN,VEF,75,11,8692.955,,01 07 2014
Venezuela,VEN,VEF,132,52.1021,7107.443,,01 01 2015
Venezuela,VEN,VEF,132,197,7107.443,,01 07 2015
Venezuela,VEN,VEF,132,198.6986,4096.971,,01 01 2016
Venezuela,VEN,VEF,2170,641.4001,4096.971,,01 07 2016
Venezuela,VEN,VEF,3550,676.6047,3676.384,,01 01 2017
Venezuela,VEN,VEF,10950,2700,3676.384,,01 07 2017
Venezuela,VEN,VEF,0,0,3806.656,,01 01 2018
Venezuela,VEN,VES,16020000,3613989.071,1566.623,512.448,01 07 2021
Venezuela,VEN,VES,23,4.5435,2071.603,6796.975,01 01 2022
Venezuela,VEN,VES,10,5.6732,2071.603,6796.975,01 07 2022
Venezuela,VEN,VES,56.3,20.7081,3459.154,23969.034,01 01 2023
Vietnam,VNM,VND,60000,21230,2369.973,49840469.24,01 07 2014
Vietnam,VNM,VND,60000,21380,2566.854,54415204.83,01 01 2015
Vietnam,VNM,VND,60000,21810,2566.854,54415204.83,01 07 2015
Vietnam,VNM,VND,60000,22467.5,2581.907,56603826.6,01 01 2016
Vietnam,VNM,VND,60000,22300,2581.907,56603826.6,01 07 2016
Vietnam,VNM,VND,60000,22572,2720.168,60838178.11,01 01 2017
Vietnam,VNM,VND,60000,22732.5,2720.168,60838178.11,01 07 2017
Vietnam,VNM,VND,65000,22711.5,2957.899,67191171.65,01 01 2018
Vietnam,VNM,VND,65000,23039.5,2957.899,67191171.65,01 07 2018
Vietnam,VNM,VND,65000,23199,3216.254,74039698.85,01 01 2019
Vietnam,VNM,VND,65000,23231,3216.254,74039698.85,09 07 2019
Vietnam,VNM,VND,66000,23176,3439.102,79880604.94,14 01 2020
Vietnam,VNM,VND,66000,23180,3439.102,79880604.94,01 07 2020
Vietnam,VNM,VND,66000,23064,3548.892,82436597.15,01 01 2021
Vietnam,VNM,VND,69000,23028.5,3548.892,82436597.15,01 07 2021
Vietnam,VNM,VND,69000,22650,3753.428,86082566.38,01 01 2022
Vietnam,VNM,VND,69000,23417,3753.428,86082566.38,01 07 2022
Vietnam,VNM,VND,72000,23450,4086.519,95648144.3,01 01 2023
Vietnam,VNM,VND,74000,23687.5,4086.519,95648144.3,01 07 2023
